,pos,pos
1434347,pos,pos
1434344,pos,pos
1402298,pos,pos
765237,pos,pos
676988,pos,pos
765233,pos,pos
1025965,pos,pos
645764,pos,pos
1743806,pos,pos
650846,pos,pos
1394734,pos,neg
1394738,pos,pos
1146910,pos,pos
1146914,pos,pos
697124,pos,pos
1544123,pos,pos
1202930,pos,pos
1141715,pos,pos
669001,pos,neg
669007,pos,pos
824659,pos,pos
1008385,pos,pos
1008387,pos,pos
1486227,pos,neg
1486220,pos,neg
1008380,pos,pos
1066801,pos,pos
1190794,pos,pos
1138958,pos,pos
1486229,pos,pos
1528910,pos,pos
703122,pos,neg
922404,pos,pos
807245,pos,neg
807247,pos,pos
1404928,pos,pos
1073583,pos,pos
776630,pos,pos
1522457,pos,pos
1522454,pos,pos
1404922,pos,neg
1204472,pos,pos
1620933,pos,pos
1445579,pos,pos
1837478,pos,pos
773040,pos,pos
776388,pos,pos
1190592,pos,pos
672605,pos,pos
1190597,pos,pos
1070582,pos,pos
1316573,pos,pos
1482837,pos,pos
1185592,pos,pos
678721,pos,pos
754851,pos,pos
909289,pos,pos
1617658,pos,pos
670119,pos,neg
1059679,pos,pos
1059678,pos,pos
1643798,pos,pos
1364625,pos,pos
796390,pos,pos
1147010,pos,pos
1167951,pos,pos
1743117,pos,pos
1679706,pos,pos
1743113,pos,pos
1220284,neg,pos
915323,pos,pos
987932,pos,pos
1102140,pos,pos
1143637,pos,pos
1154314,pos,pos
1102148,neg,pos
1143633,pos,pos
1143631,pos,pos
1143630,pos,pos
879115,pos,pos
874744,pos,pos
1703193,pos,pos
1097433,pos,pos
879111,pos,pos
1097431,pos,pos
1097430,pos,pos
1142585,pos,pos
879118,pos,neg
879119,pos,neg
1142580,pos,pos
1353818,pos,pos
616826,pos,pos
1216221,pos,pos
1216220,pos,pos
1631085,pos,pos
1216224,pos,pos
1096522,pos,pos
1096521,neg,pos
1096526,pos,pos
1416804,pos,pos
1096525,pos,pos
1205704,pos,pos
906881,pos,pos
952834,pos,pos
906887,pos,pos
952831,pos,pos
802906,pos,pos
1274486,pos,pos
1009166,pos,pos
1025912,pos,pos
1009162,pos,pos
940369,pos,pos
1287520,pos,pos
1742990,pos,neg
850227,pos,pos
1699919,pos,pos
1782173,pos,pos
1782172,pos,pos
940361,pos,pos
1326443,pos,pos
1146948,pos,pos
914744,pos,pos
1526683,pos,pos
918639,pos,pos
918638,pos,pos
997162,pos,pos
1470875,pos,pos
1145589,pos,pos
1414400,pos,pos
997168,pos,pos
799193,pos,pos
1817883,pos,pos
1400351,pos,pos
717883,pos,pos
1400357,pos,pos
1400354,pos,neg
799198,pos,pos
649962,pos,pos
983101,pos,pos
983104,pos,pos
713254,pos,pos
983108,pos,pos
1467967,pos,pos
1737827,pos,pos
1737823,pos,pos
1091172,pos,pos
1737820,pos,pos
1738838,pos,pos
1737829,pos,pos
1737828,pos,neg
892595,pos,pos
810133,pos,pos
892599,pos,pos
1207416,pos,pos
769939,pos,pos
1144984,pos,pos
1144985,pos,pos
822769,pos,pos
1541320,pos,pos
1597787,pos,pos
1735467,pos,pos
1597785,pos,pos
1735469,pos,pos
998181,pos,neg
822761,pos,pos
1597789,pos,pos
822764,pos,pos
1793726,pos,pos
941098,pos,pos
1099433,pos,pos
726672,pos,pos
1161793,neg,pos
726674,pos,neg
1161796,pos,pos
607492,pos,pos
645457,pos,pos
607494,pos,pos
645453,pos,pos
685072,pos,neg
645458,pos,pos
645459,pos,pos
1423341,pos,pos
1332470,pos,pos
567406,pos,pos
1539291,pos,pos
1237079,pos,neg
1539297,pos,neg
637144,pos,pos
769684,pos,pos
1212411,pos,pos
988680,pos,pos
1744878,pos,pos
1197467,pos,pos
1000381,pos,pos
646193,pos,pos
1054727,pos,pos
642865,pos,pos
1409389,pos,pos
1471080,pos,pos
1015966,pos,pos
1056371,pos,pos
954729,pos,pos
1081321,pos,pos
1365993,pos,neg
1498164,pos,pos
954720,pos,pos
684679,pos,neg
1587999,pos,pos
896698,pos,pos
1236032,pos,pos
1579168,pos,pos
1190967,pos,pos
825233,pos,pos
825235,pos,pos
1579165,pos,pos
1799603,pos,neg
1799602,pos,pos
1799601,pos,pos
858688,pos,pos
1799605,pos,pos
1008357,pos,pos
644324,pos,neg
1754462,pos,pos
1754463,pos,pos
1100175,neg,pos
1100177,pos,pos
644322,pos,pos
1081494,pos,neg
1394077,pos,pos
642242,pos,pos
1394073,pos,pos
1616478,pos,pos
1752106,pos,pos
1726163,pos,pos
866628,pos,pos
795556,pos,neg
1160119,pos,pos
1545317,pos,pos
696314,pos,pos
1500879,pos,pos
696312,pos,neg
696310,pos,neg
1365334,pos,pos
1200148,pos,pos
1693618,pos,pos
671513,pos,pos
1597255,pos,neg
852174,pos,pos
1649142,pos,pos
645064,pos,pos
1462879,pos,pos
1349370,pos,pos
624904,pos,pos
1589951,pos,pos
952442,pos,pos
1528941,pos,pos
1576325,pos,pos
1667909,pos,pos
742919,pos,neg
1585877,pos,pos
1051801,pos,pos
1217895,pos,pos
797895,pos,pos
1667914,pos,pos
1151096,pos,pos
1667911,pos,pos
1151091,pos,pos
1565743,pos,pos
1055132,pos,neg
839067,pos,pos
996583,pos,pos
1230089,pos,neg
1137925,pos,pos
1057409,pos,neg
627280,pos,pos
661230,pos,pos
610528,pos,neg
610523,pos,pos
989918,pos,pos
794603,pos,pos
794609,pos,pos
703065,pos,pos
1741962,pos,pos
658832,pos,pos
1271950,pos,pos
1508437,pos,pos
1175113,pos,neg
1508431,pos,pos
1595692,pos,pos
1595693,pos,pos
1805520,pos,pos
1312280,pos,pos
1805525,pos,pos
1312281,pos,pos
790381,pos,pos
1392027,pos,pos
854795,pos,pos
661580,pos,neg
1712702,pos,pos
790387,pos,pos
1558667,pos,pos
1500398,pos,pos
1651988,pos,pos
842791,pos,pos
1048780,pos,pos
1005267,pos,pos
1005263,pos,pos
948880,pos,pos
1543806,pos,pos
622410,pos,pos
1131302,pos,pos
948884,pos,pos
1327450,pos,pos
1003143,neg,pos
622419,pos,pos
1003146,pos,pos
1079126,pos,pos
1145723,pos,pos
1372383,pos,pos
1372387,pos,neg
812662,pos,pos
611696,pos,pos
709749,pos,pos
1299478,pos,pos
1601779,pos,pos
1601775,pos,pos
876496,pos,pos
688989,pos,pos
688984,pos,pos
1579986,pos,neg
688980,pos,pos
1579983,pos,pos
645146,pos,neg
619171,pos,neg
1046180,pos,pos
1046182,pos,pos
611349,pos,pos
1164270,pos,pos
791924,pos,pos
1646503,pos,pos
1114430,pos,pos
1616525,pos,pos
1398503,pos,pos
1114439,pos,pos
1766348,pos,pos
1396391,pos,pos
1396393,pos,pos
1501936,pos,pos
878128,pos,pos
758670,pos,pos
729112,pos,pos
729113,pos,pos
621143,pos,pos
785204,pos,pos
621147,pos,pos
1669188,pos,pos
1669189,pos,pos
860917,pos,pos
1047583,pos,pos
773037,pos,neg
1688977,pos,pos
1776723,pos,pos
1336052,pos,pos
1177600,pos,pos
1177603,pos,pos
1844084,pos,pos
657155,pos,pos
1213400,pos,neg
849429,pos,pos
1173536,pos,pos
778702,pos,pos
1219449,pos,pos
1219442,pos,pos
1727970,pos,pos
1727971,neg,pos
1613382,pos,neg
635812,pos,pos
935110,pos,neg
1552500,pos,pos
1136670,pos,pos
979981,pos,pos
667328,pos,pos
979983,pos,pos
1294393,pos,pos
882219,pos,neg
834020,pos,pos
667324,pos,neg
835378,pos,pos
664663,pos,neg
664660,pos,pos
881748,pos,pos
645140,pos,neg
1694871,pos,pos
1232014,pos,pos
881740,pos,pos
624248,pos,pos
1372790,pos,pos
833798,pos,pos
1424663,pos,neg
1303147,pos,pos
975389,pos,pos
975386,pos,pos
1451709,pos,pos
1427679,pos,pos
1156228,pos,pos
833797,pos,pos
664060,pos,pos
1748624,pos,pos
881557,pos,pos
1798211,pos,pos
913271,pos,pos
1694873,pos,pos
886242,pos,neg
1458625,pos,pos
886241,pos,pos
886245,pos,pos
775371,pos,pos
666743,pos,pos
666744,pos,pos
872551,pos,pos
732519,pos,pos
1456287,pos,pos
732515,pos,pos
834685,pos,neg
732517,pos,pos
834683,pos,pos
834682,pos,pos
732512,pos,pos
1648732,pos,pos
1372403,pos,neg
1322178,pos,pos
670757,pos,pos
1398404,pos,pos
1339710,pos,pos
911865,pos,pos
1765893,neg,pos
1765894,neg,pos
1765899,pos,pos
870950,pos,pos
911867,pos,pos
869182,pos,pos
1770761,pos,pos
834970,pos,pos
828565,pos,neg
828564,pos,pos
1003997,pos,pos
835082,pos,pos
1582809,pos,pos
1408777,pos,pos
576695,pos,neg
835087,pos,pos
576699,pos,pos
974032,pos,pos
877459,pos,neg
874180,pos,pos
874181,pos,neg
839303,pos,pos
1654035,pos,pos
839308,pos,neg
785998,neg,pos
1452949,pos,pos
908818,pos,pos
1801899,pos,pos
785992,pos,pos
1452947,pos,neg
1452940,pos,pos
1452941,pos,pos
1452942,pos,pos
1345641,pos,pos
762486,pos,pos
1476781,pos,pos
807990,pos,pos
1682360,pos,pos
1554109,pos,neg
1682365,pos,pos
951447,pos,pos
1759673,pos,pos
1641270,pos,pos
806027,pos,pos
1532852,pos,pos
1341549,pos,pos
873207,pos,pos
951449,pos,pos
1747903,pos,pos
1105397,pos,pos
1532850,pos,pos
879468,pos,pos
1749988,pos,pos
791860,pos,pos
1036016,pos,pos
1414246,pos,pos
857124,pos,pos
1822446,pos,pos
1077021,pos,pos
1822443,pos,pos
1077025,pos,pos
1528594,pos,pos
1528596,pos,pos
1052607,pos,pos
1052606,pos,pos
1411143,pos,pos
1143661,pos,pos
1076379,pos,pos
1076378,pos,pos
845701,pos,pos
1453909,pos,pos
963425,pos,pos
668884,neg,pos
963427,pos,pos
1410890,pos,pos
1034629,pos,pos
1032670,pos,pos
1555274,pos,pos
996369,pos,pos
996367,pos,pos
759428,pos,pos
1386952,pos,pos
759423,pos,pos
986446,pos,pos
759424,pos,pos
1156841,pos,pos
1149569,pos,pos
1585597,pos,pos
827643,pos,pos
669600,pos,pos
1733850,pos,pos
956205,pos,pos
926704,pos,neg
923700,pos,pos
1473744,pos,pos
787511,pos,pos
775393,pos,pos
1086437,pos,neg
910953,pos,pos
910957,pos,pos
1760601,pos,pos
1711707,pos,pos
1410234,pos,pos
873721,pos,pos
804318,pos,pos
1039100,pos,pos
1382856,pos,pos
1637642,pos,pos
636327,pos,pos
1638915,pos,pos
1213101,pos,pos
1783964,pos,pos
1136635,pos,pos
1012967,pos,pos
847637,pos,pos
766124,pos,pos
1570808,pos,pos
571962,pos,pos
846948,pos,neg
1838862,pos,pos
1287848,pos,pos
1547632,pos,pos
846940,pos,pos
1187714,pos,pos
1187716,pos,pos
1704428,pos,pos
1673980,pos,pos
1704427,pos,pos
1187718,pos,neg
760051,pos,pos
954255,pos,pos
954256,pos,neg
1764967,pos,pos
1764964,pos,pos
1118535,pos,neg
1834861,pos,pos
1388593,pos,neg
1834864,pos,pos
1100377,pos,pos
921138,pos,pos
1100375,pos,pos
1100371,pos,pos
758701,pos,pos
1508613,pos,pos
966889,pos,pos
1736981,pos,pos
1097465,pos,pos
1031594,pos,pos
1631077,pos,neg
1248355,pos,pos
696151,pos,pos
921130,pos,pos
1529960,pos,pos
1452112,pos,pos
1304750,pos,pos
1105476,pos,pos
1037433,pos,pos
925444,pos,pos
1146708,pos,pos
918818,pos,pos
1036749,pos,pos
952282,pos,pos
918813,pos,pos
1036745,pos,pos
952289,pos,neg
616575,pos,pos
1036743,pos,pos
1145622,pos,pos
1102847,pos,pos
1102846,pos,pos
956506,pos,pos
792297,neg,pos
954879,pos,pos
737219,pos,pos
1096598,pos,pos
1148236,pos,pos
1791623,pos,pos
1479986,pos,pos
1820155,pos,pos
1840069,pos,pos
925660,pos,pos
1523938,pos,neg
925668,pos,pos
1523933,pos,pos
842918,pos,pos
1226799,pos,pos
1608088,pos,pos
1608089,pos,pos
1827876,pos,pos
1211474,pos,pos
1295182,pos,neg
1608087,pos,pos
1636157,pos,neg
870292,pos,pos
1482111,pos,pos
1636159,pos,neg
1602152,pos,pos
1641344,pos,pos
1154554,pos,pos
1624325,pos,pos
905578,pos,pos
1153019,pos,neg
1156023,pos,pos
697358,pos,pos
617225,pos,pos
1055314,pos,neg
723469,pos,pos
1525196,pos,pos
723463,pos,pos
1525194,pos,neg
1402735,pos,pos
723466,pos,pos
1402733,pos,pos
1525190,pos,neg
1402731,pos,pos
1396909,pos,pos
915796,pos,pos
732897,pos,pos
1008197,pos,pos
915792,pos,pos
732893,pos,pos
915790,pos,pos
1808263,pos,pos
1808264,pos,pos
915798,pos,pos
1039925,pos,pos
1039924,pos,pos
878472,pos,pos
854000,pos,pos
1252483,pos,pos
878479,pos,pos
1168657,pos,pos
1355772,pos,pos
794525,pos,pos
1168654,pos,pos
759817,pos,pos
794529,pos,pos
928734,pos,pos
928737,pos,neg
1168655,pos,pos
1667640,pos,pos
1732666,pos,pos
1667647,pos,pos
1107720,pos,pos
1702962,pos,pos
1702963,pos,pos
1702967,neg,pos
1188291,pos,pos
1188293,pos,pos
1188296,pos,pos
964909,pos,pos
837151,pos,pos
837156,pos,pos
1157777,pos,neg
1328129,pos,pos
1053211,pos,pos
1349020,pos,pos
1157779,pos,pos
1121259,pos,pos
1160086,pos,neg
1104195,pos,pos
727396,pos,pos
997550,pos,pos
997557,pos,pos
768981,pos,pos
1022913,pos,pos
997558,pos,pos
668143,pos,pos
768989,pos,pos
1562137,neg,pos
1451816,pos,pos
823318,pos,pos
1092614,pos,neg
1092615,pos,pos
797369,pos,pos
913519,pos,pos
1092619,pos,pos
1207594,pos,pos
1013102,pos,pos
1524710,pos,pos
1664344,pos,pos
1664346,pos,pos
1664341,pos,pos
918770,pos,pos
1664342,pos,pos
722410,pos,pos
809250,pos,pos
1221619,pos,pos
1400255,pos,pos
998113,pos,pos
1064499,pos,pos
647161,pos,pos
1539311,pos,pos
1057228,pos,pos
1739798,pos,pos
1064493,pos,pos
769765,pos,neg
1546448,pos,pos
788951,pos,pos
648319,pos,neg
788953,pos,pos
1196107,pos,pos
1196105,pos,pos
1196103,pos,pos
800336,pos,pos
993389,pos,pos
935350,pos,neg
935353,pos,neg
717835,pos,pos
1215648,pos,pos
1566832,pos,pos
671615,pos,pos
1215646,pos,pos
1215641,pos,pos
658498,pos,pos
853852,pos,pos
955398,pos,pos
955394,pos,pos
1336357,pos,pos
1701324,pos,pos
1360860,pos,pos
1701321,pos,pos
1192489,pos,pos
1401610,pos,pos
1192482,pos,pos
1192483,pos,pos
1401616,pos,pos
689113,pos,pos
1159114,pos,pos
1159118,pos,neg
878449,pos,pos
1293112,pos,pos
1500860,pos,pos
1455624,pos,pos
1016687,pos,pos
1323757,pos,pos
1193571,pos,pos
1193572,pos,pos
1193576,pos,pos
1101184,pos,pos
1101182,pos,pos
1101181,pos,pos
1826397,pos,pos
1662425,pos,pos
1084740,pos,pos
643091,pos,pos
1421540,pos,pos
1762036,pos,pos
1051107,pos,pos
1593410,pos,pos
1366542,pos,pos
716037,pos,pos
1325751,pos,pos
941668,pos,pos
1616392,pos,pos
1616390,pos,pos
1616397,pos,pos
1616395,pos,pos
796101,pos,pos
796102,pos,pos
1169758,pos,pos
1157681,pos,pos
1648134,pos,pos
640675,pos,neg
1648137,pos,pos
1648139,pos,pos
1814895,pos,pos
1814896,pos,pos
912855,pos,pos
912853,pos,pos
912852,neg,neg
1489968,pos,pos
1649260,pos,pos
934555,pos,pos
1231789,pos,pos
1175833,pos,pos
934551,pos,neg
654031,pos,pos
1231782,pos,pos
701891,pos,pos
701897,pos,pos
646783,pos,pos
1000193,pos,pos
1026161,pos,pos
1378815,pos,pos
1662287,neg,pos
720703,pos,neg
720701,pos,pos
954114,pos,pos
1576429,pos,pos
838274,pos,pos
1190883,pos,pos
958647,pos,neg
1318872,pos,pos
1026160,pos,pos
686771,pos,pos
942365,pos,pos
684881,pos,pos
1496532,pos,pos
1496535,pos,pos
1297913,pos,pos
1230789,pos,pos
615395,pos,pos
614704,pos,neg
1498463,pos,pos
1474791,pos,pos
1056651,pos,pos
1429234,pos,pos
1429236,pos,pos
754565,pos,pos
1429230,pos,pos
1472086,neg,pos
1429232,pos,pos
1492348,pos,pos
1429238,pos,pos
616632,pos,pos
1391257,pos,pos
662954,pos,neg
1391253,pos,pos
966446,pos,pos
886550,pos,pos
1082357,pos,pos
915949,neg,pos
1175911,pos,pos
641251,pos,pos
641257,pos,pos
1813810,pos,pos
707372,pos,pos
1004476,pos,pos
861748,pos,pos
1343543,pos,pos
1164486,pos,pos
1343540,pos,pos
734836,pos,pos
1508601,pos,pos
1508607,pos,pos
791228,pos,pos
1503173,pos,pos
959202,pos,pos
1682000,pos,pos
791222,pos,pos
955081,pos,pos
791226,pos,pos
1224652,pos,pos
1224656,pos,pos
1224655,pos,pos
690321,pos,pos
1599747,pos,pos
1475684,pos,pos
865242,pos,pos
1585622,pos,pos
1191863,pos,neg
1191865,pos,pos
1055302,pos,pos
1055301,pos,pos
1191869,pos,pos
878209,pos,pos
1719605,pos,pos
1048592,pos,pos
1758631,pos,pos
689938,pos,pos
769963,pos,pos
1109814,pos,pos
1083007,pos,pos
1083006,pos,pos
1475531,pos,pos
1057235,pos,pos
1653970,pos,pos
883715,pos,pos
1049429,pos,pos
1049428,pos,pos
610777,pos,pos
1128602,pos,neg
870426,pos,pos
1025948,pos,pos
1789094,pos,pos
1423991,neg,pos
1086630,pos,pos
1300073,pos,pos
666129,pos,pos
1300071,pos,pos
666123,pos,pos
666122,pos,pos
827338,pos,pos
977887,neg,pos
878446,pos,pos
697297,pos,pos
977889,pos,pos
1647558,pos,neg
876861,pos,neg
1086018,pos,pos
661799,pos,pos
876867,pos,pos
661795,pos,pos
868242,pos,pos
661790,pos,pos
1712911,pos,neg
949275,pos,pos
1228371,pos,pos
940987,pos,pos
1386354,pos,pos
1386356,pos,pos
620991,pos,pos
620994,pos,neg
871486,pos,pos
1380213,pos,pos
728470,pos,pos
780980,pos,pos
871481,pos,pos
1458985,pos,pos
735041,pos,pos
949245,pos,pos
650652,pos,pos
572243,pos,pos
1367432,pos,pos
864620,pos,pos
1307861,pos,pos
864622,pos,neg
1779842,pos,pos
1779841,pos,pos
1779840,neg,pos
974612,pos,pos
1460571,pos,pos
704364,pos,neg
1363505,pos,pos
1363509,pos,pos
732365,pos,pos
1486075,pos,neg
882399,pos,pos
876283,pos,pos
1724697,pos,pos
1733000,pos,pos
876289,pos,pos
876288,pos,pos
1606075,pos,pos
1046399,pos,pos
1318044,pos,pos
1584288,pos,pos
1523776,pos,pos
1506064,pos,pos
1148414,pos,pos
1827439,pos,pos
1140661,pos,pos
1457180,pos,pos
1457185,pos,pos
665780,pos,neg
1067610,pos,pos
1632898,pos,neg
1067611,pos,pos
1488461,pos,pos
1488463,pos,pos
762919,pos,pos
1488465,pos,pos
803314,pos,pos
1488468,pos,pos
968230,pos,neg
968232,pos,pos
960743,pos,pos
960746,pos,neg
734793,pos,pos
863074,pos,neg
645484,pos,neg
1709378,pos,pos
770320,pos,neg
1689879,pos,pos
869538,pos,pos
1454191,pos,pos
634752,pos,neg
634751,pos,pos
617893,pos,pos
1771724,pos,pos
1780103,pos,pos
1771728,pos,pos
1450861,pos,pos
1780104,pos,pos
1831740,pos,pos
1831743,pos,pos
1659368,pos,pos
1659363,pos,pos
1227639,pos,pos
1668354,pos,pos
733071,pos,pos
733073,pos,pos
645489,pos,neg
1047042,pos,pos
806887,pos,pos
1645799,pos,pos
1416670,pos,pos
1416676,pos,pos
1416675,pos,pos
664437,pos,pos
881158,pos,pos
835121,pos,pos
1706508,pos,pos
977575,pos,pos
977573,pos,pos
1706509,neg,pos
1182646,pos,pos
889702,pos,pos
666465,pos,pos
654823,pos,pos
889707,pos,pos
1451112,pos,pos
1237028,pos,neg
1456326,pos,pos
1802220,pos,pos
1342992,pos,neg
1451119,pos,pos
1456328,pos,pos
1342998,pos,pos
1395926,pos,pos
1302002,neg,pos
908878,pos,pos
878677,pos,pos
878674,pos,pos
878675,pos,pos
1515877,pos,pos
878678,pos,pos
1515875,pos,pos
1395929,pos,pos
1834214,pos,pos
808955,pos,pos
1783742,neg,pos
874570,pos,pos
1097643,pos,pos
1732464,pos,pos
1675820,pos,pos
1609293,pos,pos
1726879,pos,pos
732304,pos,pos
732307,pos,pos
1523601,pos,pos
1551794,pos,pos
1344902,pos,pos
1344900,pos,pos
832475,pos,pos
645979,pos,pos
1636545,pos,pos
1415321,pos,pos
962637,pos,pos
1053054,pos,pos
1415327,pos,pos
1526272,pos,pos
1526270,pos,pos
805946,pos,pos
846353,pos,pos
805940,pos,pos
1054530,pos,pos
1605744,pos,pos
1605745,pos,pos
1058759,pos,pos
1184072,pos,neg
1772400,pos,pos
753329,pos,pos
1137824,pos,pos
1772409,pos,pos
996442,pos,pos
996441,pos,pos
1670278,pos,pos
775744,pos,pos
775746,pos,pos
775747,pos,pos
1833632,pos,pos
1833630,pos,pos
1702184,pos,pos
1538009,pos,pos
1020757,pos,pos
966294,pos,pos
966295,pos,pos
649001,pos,neg
649000,pos,pos
657034,pos,pos
1737652,pos,pos
657031,pos,pos
1091725,pos,pos
1737659,pos,pos
885704,pos,pos
768611,pos,pos
1024994,pos,pos
1761052,pos,neg
1024992,pos,neg
1734303,pos,pos
1106399,pos,pos
1024998,pos,pos
1833983,pos,neg
1556223,pos,pos
1002678,pos,pos
1145150,pos,pos
1135085,pos,pos
1145155,pos,pos
1702235,pos,pos
883707,pos,pos
1746269,pos,pos
1746268,pos,pos
762141,pos,pos
762146,pos,pos
1387128,pos,pos
871817,pos,pos
1746262,pos,pos
1222456,pos,pos
1740148,pos,pos
1740149,pos,pos
1017972,pos,pos
1418456,pos,pos
1637701,pos,pos
1637703,pos,pos
648667,pos,pos
1637705,pos,pos
1740147,pos,pos
1740144,pos,pos
698983,pos,neg
1535179,pos,pos
763434,pos,pos
763437,pos,neg
763436,pos,pos
763439,pos,pos
1189342,pos,pos
986762,pos,pos
986763,pos,pos
1535172,pos,pos
1397784,pos,pos
1687088,pos,neg
1354996,pos,pos
1397781,pos,pos
845115,pos,pos
1687083,pos,pos
1354998,pos,pos
1354999,pos,pos
1063262,pos,pos
898103,pos,pos
1187033,pos,pos
907560,pos,pos
1139467,pos,pos
967167,pos,pos
898109,pos,pos
1485044,pos,neg
1485040,pos,pos
609486,pos,pos
837096,pos,pos
1310948,pos,pos
814884,pos,pos
814889,pos,pos
1826406,pos,pos
1781070,pos,neg
1781075,pos,pos
793192,pos,pos
1400987,pos,pos
1382959,pos,pos
1382958,pos,pos
785137,pos,pos
1090182,pos,pos
1141274,pos,pos
1836163,pos,pos
1836167,pos,pos
1355112,pos,pos
1065291,pos,pos
1172172,pos,pos
904736,pos,pos
1791006,pos,pos
793443,pos,pos
1824803,pos,pos
793447,pos,pos
1151208,pos,pos
793445,pos,pos
824607,pos,pos
1824808,pos,pos
793449,pos,pos
1767044,pos,pos
851259,pos,pos
1823574,pos,pos
1394202,pos,pos
1394204,pos,pos
814406,pos,pos
851251,pos,pos
1394209,pos,pos
851253,pos,pos
1059069,pos,pos
1099232,pos,pos
1172179,pos,pos
844240,pos,pos
1301345,pos,pos
1634051,pos,pos
858764,pos,pos
1684574,pos,pos
1684575,pos,pos
1634057,pos,pos
1682082,pos,pos
1454932,pos,pos
1407066,pos,pos
929295,pos,pos
644468,pos,pos
643650,pos,pos
1348215,pos,pos
730044,pos,pos
894978,pos,pos
923868,pos,neg
1173303,neg,neg
814408,pos,pos
1101837,pos,pos
1050562,pos,pos
1050564,pos,pos
957113,pos,pos
1766317,pos,pos
1457376,pos,pos
1766319,pos,pos
792311,pos,pos
792312,pos,pos
696729,pos,pos
897446,pos,pos
1821675,pos,pos
755655,pos,pos
1590704,pos,neg
696726,pos,pos
875079,pos,pos
1316042,pos,pos
838090,pos,pos
1093370,pos,pos
1103301,pos,pos
1623449,pos,pos
1616734,pos,pos
952091,pos,pos
1549111,pos,pos
